Afghanistan,52.60666666666666,1.3,52.39,0.20466666666666666,34,4.7,29.833333333333332,,2.85,,61.68,,0.5 [0.29-0.78],,43.39666666666667,14.91,,29.0,,44.48333333333333,189 [122-270],50.5,1.23,701 [501-1020],13765392,0.036,0.5,
Latvia,65.66333333333334,48.36,97.88,13.13,67,22.400000000000002,22.8,83.14666666666666,31.66,,74.67333333333333,,0.51 [0.06-4.68],,,,,95.0,37.300000000000004,89.74666666666667,40 [34-46],99.9,0.8866666666666667,23 [18-30],14,7.1,7.88,
Lebanon,65.72666666666667,15.42,92.26,1.64,71,3.3000000000000003,17.833333333333332,21.15,21.03,,76.08999999999999,,0.21 [0.14-0.3],,,,,,42.6,95.36,12 [9.9-13],,0.30333333333333334,29 [22-38],6,8.46,11.62,
Lesotho,41.70666666666667,,59.79,4.91,47,20.900000000000002,26.833333333333332,,,,47.77333333333333,,1.64 [0.16-17.27],,2.8866666666666667,,,36.0,28.03333333333333,39.31666666666667,780 [484-1140],,3.1533333333333338,574 [420-799],523534,,,
Liberia,52.47666666666667,1.01,60.81,5.703333333333333,37,6.5,17.2,,0.38,,61.166666666666664,,7.75 [5.56-10.44],,1.18,347.0,,5.0,9.1,16.71666666666667,308 [199-440],,1.8066666666666666,691 [518-949],3812536,,,
Libya,64.36,,97.64,0.02866666666666667,62,4.166666666666667,19.7,26.33,18.94,,74.63,,0.27 [0.18-0.41],,,,,,,99.86,40 [26-57],,0.5066666666666667,70 [31-158],1640,7.77,4.86,
Lithuania,65.23333333333333,79.03,90.72,15.926666666666668,70,36.166666666666664,22.766666666666666,88.68666666666667,42.99,,74.31333333333333,,0.19 [0.11-0.3],,,,,95.0,28.46666666666667,90.67333333333333,55 [47-63],,0.7933333333333333,9 [6-13],42,9.02,,
Luxembourg,71.51,123.3,100.0,13.18,82,14.666666666666666,9.533333333333333,93.32,29.22,,82.28666666666668,,0.24 [0.02-4.06],,,,,95.0,22.866666666666664,97.95333333333333,6.1 [5.2-7],,0.10266666666666667,5 [3-8],0,8.93,7.01,
Madagascar,56.303333333333335,,34.78,1.89,24,3.966666666666667,23.166666666666668,,,,64.18666666666667,,4.36 [3.06-5.91],,53.43,97.32,,5.0,30.7,10.800000000000002,233 [151-333],,3.3333333333333335,363 [256-510],21298533,,,
Malawi,54.903333333333336,,63.31,3.6566666666666663,43,3.6333333333333333,16.46666666666667,,,,63.06,,3.03 [1.92-4.36],,11.803333333333333,217.0,,5.0,14.299999999999999,27.790000000000003,197 [106-316],,2.08,370 [269-517],11426323,,,
Malaysia,65.82666666666667,33.6,89.93,0.84,71,5.366666666666667,17.3,85.87,15.36,,75.03,,0.17 [0.11-0.27],,,0.2,,95.0,22.833333333333332,99.36666666666667,90 [77-103],99.4,0.48666666666666664,30 [25-35],174457,3.5,3.47,
Maldives,69.07333333333334,65.73,98.25,1.92,59,2.533333333333333,13.799999999999999,,28.86,,78.48,,0.19 [0.01-2.36],,95.94333333333333,,,95.0,,99.03333333333335,42 [32-53],,0.046000000000000006,54 [37-83],1892,1.36,4.38,
Mali,52.99333333333333,,64.59,1.2566666666666666,35,4.8,24.666666666666668,16.396666666666665,,,60.88666666666666,,4.88 [3.23-6.81],,53.81333333333333,391.8,3.186666666666667,5.0,12.133333333333333,37.803333333333335,57 [37-81],43.7,3.34,620 [472-833],18291866,,,
Malta,71.29,83.7,100.0,7.569999999999999,81,7.966666666666666,10.766666666666666,93.00333333333333,28.6,,81.62,,0.39 [0.05-3.14],,,,,95.0,26.433333333333334,99.97333333333331,8.5 [7.3-9.8],99.8,0.12,7 [4-11],1,4.75,12.87,
Mauritania,58.97666666666667,10.22,46.69,0.03333333333333333,36,4.266666666666667,18.0,,1.71,,67.42999999999999,,4.29 [2.92-5.96],,42.36,61.61,,43.0,,43.129999999999995,107 [69-152],69.3,1.9233333333333331,785 [560-1120],690268,,,
Mauritius,64.05666666666667,33.83,99.83,3.963333333333333,62,8.5,22.8,,20.25,,74.17666666666666,,0.61 [0.07-7.19],,,,,95.0,27.96666666666667,95.55333333333334,13 [9.7-16],99.8,0.11,73 [57-97],0,3.02,3.95,
Mexico,65.75666666666667,24.17,94.26,4.95,76,5.6000000000000005,15.9,46.385,23.25,,75.85666666666667,,0.04 [0.03-0.06],,85.81666666666666,0.2,,85.0,15.200000000000001,86.87333333333333,22 [17-28],97.7,0.4466666666666666,36 [35-37],9923501,1.3,,
Micronesia (Federated States of),55.86333333333334,,78.57,2.4233333333333333,44,11.333333333333334,26.5,,,,62.846666666666664,,0.89 [0.58-1.44],,,,,9.0,,88.31,119 [91-151],,1.0,95 [44-204],72590,,,
Mongolia,59.94,37.88,52.86,11.043333333333331,62,13.200000000000001,30.53333333333333,,32.19,,67.73,,1.72 [1.14-2.57],,67.17333333333333,,,44.0,29.0,54.849999999999994,428 [220-703],,1.6133333333333333,47 [39-56],43,,5.02,
Montenegro,66.64,53.46,95.91,11.026666666666669,67,10.033333333333333,20.933333333333334,30.13,23.76,,75.27666666666666,,0.65 [0.1-4.4],,,,10.473333333333334,58.0,,97.11666666666667,15 [13-17],,0.5233333333333333,6 [3-10],5,0.4,,
Morocco,63.303333333333335,,67.69,0.71,69,2.9333333333333336,12.5,39.42,,,72.46,,0.45 [0.31-0.63],,,0.0,,95.0,15.9,86.31666666666666,102 [87-117],,0.58,74 [58-92],2917,1.41,,
Mozambique,48.593333333333334,6.38,35.54,2.2333333333333334,43,4.966666666666667,18.53333333333333,14.38,0.41,,55.94,,3.67 [2.51-5.46],,13.63,355.9,,5.0,16.0,30.513333333333335,361 [223-532],73.0,3.0400000000000005,318 [234-441],23150013,0.07,0.072,
Myanmar,59.53666666666667,,74.82,4.47,59,7.566666666666666,24.400000000000002,,,,67.53333333333333,,2.03 [0.13-25.84],,81.64333333333333,8.69,14.123333333333333,20.0,47.79999999999999,67.32333333333334,391 [248-567],,1.4133333333333333,246 [186-332],41292086,0.62,,
Namibia,54.53,18.86,68.89,5.336666666666666,61,9.1,21.866666666666664,,,,62.81666666666666,,0.66 [0.46-0.91],,44.583333333333336,10.88,,44.0,18.633333333333333,34.61666666666667,639 [457-850],,1.6433333333333333,217 [162-301],1073269,,,
Nepal,60.169999999999995,,87.48,2.103333333333333,51,9.133333333333333,22.333333333333332,,,,69.38,,0.31 [0.2-0.43],,55.376666666666665,0.57,,27.0,35.7,57.52,268 [166-394],,0.48,236 [177-325],18850311,,,
Netherlands,71.10666666666667,107.5,100.0,9.593333333333334,85,12.5,11.266666666666666,97.46,34.92,,81.25666666666666,,0.04 [0.03-0.05],,,,,95.0,24.7,98.37666666666667,5.8 [4.9-6.7],,0.10033333333333333,6 [4-7],64,5.15,2.13,
New Zealand,69.89,119.9,100.0,10.54,85,12.200000000000001,10.4,87.47,32.96,,81.29666666666667,,1.2 [0.83-1.7],,,,,95.0,16.6,100.0,7.3 [6.2-8.4],96.3,0.19000000000000003,10 [8-11],3,6.12,6.66,
Nicaragua,65.14333333333333,13.67,59.5,5.096666666666667,71,12.299999999999999,14.433333333333332,,9.31,,74.58999999999999,,0.14 [0.06-0.29],,,1.06,,47.0,,72.21,50 [38-63],95.0,0.5733333333333334,101 [80-129],933780,,,
Niger,54.160000000000004,2.04,41.6,0.5533333333333333,35,4.666666666666667,20.166666666666668,12.67,0.47,,61.56,,6.01 [3.77-9.44],,,369.8,,5.0,8.433333333333334,20.55666666666667,95 [62-136],39.7,4.21,555 [409-767],15779050,0.015,0.025,
Nigeria,53.13666666666666,,53.11,10.780000000000001,42,9.6,22.433333333333334,26.49,,,61.18333333333334,,2.61 [1.96-3.47],,41.9,296.1,,5.0,5.066666666666666,37.89666666666667,219 [143-311],,2.973333333333333,931 [687-1290],141000000,,1.11,
Norway,71.21333333333332,178.6,100.0,7.510000000000001,86,12.366666666666667,9.299999999999999,75.91,26.47,,81.99333333333334,,0.01 [0-0.03],,,,,95.0,21.233333333333334,98.12,6.3 [5.4-7.3],99.1,0.18333333333333335,3 [2-3],100,8.53,7.43,
Oman,63.65,45.3,77.9,0.6633333333333333,71,3.6,17.900000000000002,,20.89,,72.67,,0.44 [0.26-0.71],,97.4,0.0,,95.0,9.6,100.0,8.8 [7.6-10],,0.40599999999999997,19 [16-21],5,2.69,4.99,
Pakistan,55.78666666666667,4.75,88.84,0.286,42,2.9333333333333336,24.733333333333334,,9.26,,64.22,,2.75 [2.02-3.67],,62.916666666666664,5.06,4.206666666666666,40.0,22.3,59.419999999999995,270 [180-378],,2.3766666666666665,154 [96-247],31056287,0.84,,
Panama,68.30333333333333,27.62,90.52,7.72,76,3.9000000000000004,13.266666666666666,,,,78.75666666666666,,0.22 [0.15-0.33],,,0.15,,88.0,7.933333333333334,77.97666666666667,52 [40-66],95.0,0.3866666666666667,58 [52-64],437597,,,
Papua New Guinea,56.44333333333333,,33.38,1.3866666666666665,41,5.966666666666666,30.0,,,,64.53333333333333,,2.24 [1.68-2.85],,,131.5,,7.0,,24.153333333333336,432 [352-521],,1.7666666666666666,151 [70-324],6425746,,,
Paraguay,65.68333333333334,6.67,94.27,7.223333333333333,68,9.833333333333334,17.7,57.6,,,75.66333333333334,,0.65 [0.05-8.94],,78.63,0.0,,65.0,14.633333333333333,86.67,40 [35-47],96.3,0.3566666666666667,88 [77-101],795686,,,
Peru,68.84666666666666,20.66,72.73,6.653333333333333,77,4.933333333333334,12.833333333333334,42.545,,,79.06333333333333,,0.24 [0.16-0.35],,55.51,7.85,8.016666666666667,74.0,11.700000000000001,68.53333333333335,122 [94-155],91.6,0.9199999999999999,94 [75-114],2831613,,,
Philippines,61.95333333333334,,88.68,6.703333333333333,57,3.233333333333333,26.96666666666667,50.26666666666667,,,70.36333333333333,,1.07 [0.76-1.44],,78.72333333333334,0.47,6.31,43.0,25.799999999999997,74.41333333333334,550 [307-862],,0.25,127 [99-170],43430927,0.021,,
Poland,68.01333333333334,57.8,98.15,11.816666666666668,74,16.099999999999998,19.466666666666665,91.98,23.25,,77.26666666666667,,0.04 [0.02-0.06],,,,13.549999999999999,95.0,28.099999999999998,97.64333333333333,19 [16-22],99.8,0.26,2 [2-3],59,3.31,7.39,
Portugal,70.45666666666666,65.32,100.0,12.176666666666668,81,14.066666666666668,11.333333333333334,85.75999999999999,47.49,,80.82666666666667,,0.1 [0.05-0.17],,,,,95.0,27.266666666666666,99.45333333333333,23 [20-27],98.9,0.26,9 [7-11],20,9.13,8.4,
Qatar,66.13333333333334,,99.69,1.32,69,5.233333333333333,15.133333333333333,93.87,,,76.50333333333333,,0.2 [0.11-0.34],,,,,95.0,14.199999999999998,100.0,24 [20-27],99.9,0.3486666666666667,9 [6-14],26,,,
Republic of Korea,71.97666666666667,59.84,99.56,10.056666666666667,85,28.23333333333333,8.333333333333334,99.62,22.49,,82.11666666666667,,0.69 [0.49-0.94],,,0.18,22.27333333333333,95.0,23.833333333333332,100.0,79 [74-85],100.0,0.5266666666666667,12 [10-13],257,4.63,6.53,
Republic of Moldova,62.85333333333333,50.04,82.08,12.106666666666667,68,16.7,27.866666666666664,76.61,24.84,,71.12333333333333,,0.65 [0.41-1.02],,87.53333333333335,,18.44,95.0,25.033333333333335,76.27,102 [87-118],99.7,1.2366666666666666,22 [18-27],0,4.37,,
Romania,66.29,,100.0,11.82,73,11.800000000000002,21.633333333333336,72.43,,,74.83999999999999,,0.65 [0.44-0.93],,,,,80.0,27.5,82.12666666666667,82 [70-95],94.6,0.4066666666666667,21 [16-27],26,,,
Russian Federation,62.63333333333333,89.66,91.65,12.956666666666665,71,33.266666666666666,26.5,58.946666666666665,37.49,,71.25,,0.88 [0.58-1.26],,,,,94.0,29.0,86.55666666666667,67 [43-95],,1.8233333333333333,18 [14-24],6,,,
Rwanda,58.85,9.88,51.22,9.38,54,6.8,18.366666666666667,,1.13,,67.66,,1.74 [0.86-3.3],,6.473333333333334,342.0,,5.0,14.166666666666666,61.35999999999999,61 [47-77],90.7,2.5166666666666666,275 [208-372],5065110,0.11,0.1,
Saint Lucia,65.32333333333334,,97.82,10.076666666666666,66,7.866666666666667,19.03333333333333,,,,75.11666666666666,,0.39 [0.05-3.17],,87.36333333333334,,,95.0,,85.64666666666666,9 [7.7-10],99.1,0.18000000000000002,115 [72-185],33729,,,
Saint Vincent and the Grenadines,63.57,95.05,95.15,8.433333333333334,67,2.7000000000000006,22.266666666666666,,,,72.56,,0.42 [0.05-3.53],,,,,95.0,,87.18,7.4 [6.3-8.5],98.7,0.17,64 [42-92],13,,,
Samoa,61.91,,96.25,2.5533333333333332,58,4.3999999999999995,20.8,46.04666666666666,,,70.07000000000001,,1.05 [0.56-1.72],,,,,31.0,30.46666666666667,98.19,11 [9.7-13],,0.5,45 [21-100],61325,,,
Sao Tome and Principe,60.94,22.17,75.72,7.223333333333334,53,2.2666666666666666,18.666666666666668,,3.16,,69.58999999999999,,1.36 [0.11-11.62],,42.60333333333333,10.32,,5.0,5.5,39.13666666666666,156 [62-293],,0.89,130 [75-213],199686,,,
Saudi Arabia,63.25666666666667,,99.69,0.18500000000000003,73,3.0333333333333337,16.3,76.4,,,73.37666666666667,,0.3 [0.2-0.44],,,0.033,,95.0,16.566666666666666,99.8,12 [10-14],,0.6466666666666666,17 [10-29],1496,,,
Senegal,58.163333333333334,1.92,66.61,0.7433333333333333,44,6.266666666666666,18.5,20.296666666666667,2.07,,67.14333333333333,,3.48 [2.43-4.84],,24.77,69.8,,27.0,9.799999999999999,50.843333333333334,123 [88-165],53.2,2.3866666666666667,346 [265-464],11849373,,0.098,
Serbia,66.45,76.17,84.09,8.803333333333333,65,15.133333333333333,20.133333333333336,23.435000000000002,24.6,,75.22,,0.11 [0.06-0.17],,,,8.183333333333334,67.0,41.300000000000004,97.48333333333333,21 [18-25],,0.35000000000000003,13 [10-17],0,2.14,,
Seychelles,64.06333333333333,,96.25,18.436666666666667,71,9.466666666666667,21.166666666666668,,,,73.32666666666667,,0.15 [0.04-0.44],,,,,95.0,21.7,100.0,9.7 [8.3-11],,0.5866666666666667,54 [27-109],0,,,
Sierra Leone,49.693333333333335,,46.9,5.676666666666667,36,9.333333333333334,29.933333333333337,13.486666666666665,,,56.923333333333325,,8.18 [5.21-12.04],,18.26,403.7,,5.0,21.799999999999997,15.976666666666667,307 [198-438],,4.156666666666667,1180 [877-1650],7500446,,,
Singapore,73.19,60.09,100.0,2.0833333333333335,85,9.066666666666666,10.0,100.0,,,82.80666666666667,,0.47 [0.32-0.66],,,,,95.0,16.5,100.0,45 [38-51],99.6,0.08333333333333333,9 [6-13],10473,,,
Slovakia,67.59,60.09,100.0,11.683333333333332,75,12.966666666666669,17.833333333333332,82.37,34.44,,76.95333333333333,,0.56 [0.37-0.79],,,,,95.0,32.03333333333333,97.87333333333333,6.5 [5.6-7.5],97.0,0.36999999999999994,6 [4-8],7,4.87,,
Slovenia,70.03,88.24,99.4,12.799999999999999,79,21.066666666666666,13.066666666666668,82.53,28.15,,80.45333333333333,,1.04 [0.14-8.39],,,,,95.0,23.099999999999998,99.10666666666667,7.2 [6.1-8.3],,0.32,7 [5-9],10,6.72,6.25,
Solomon Islands,57.446666666666665,,63.01,1.5466666666666666,46,4.866666666666667,24.366666666666664,,,,64.83,,2.93 [2.02-3.98],,41.14666666666667,66.85,,8.0,38.43333333333333,42.483333333333334,86 [66-109],86.2,0.9566666666666667,112 [76-164],534850,,,
Somalia,48.166666666666664,,26.53,0.01333333333333333,22,4.7,21.933333333333334,,,,54.68333333333334,,10.54 [8.34-13.11],,9.963333333333333,37.27,,5.0,,37.53,274 [177-391],,4.75,855 [408-1620],5015936,,,
South Africa,54.10666666666666,12.69,78.97,9.73,69,11.866666666666667,26.900000000000002,,7.81,,62.576666666666675,,1.74 [1.23-2.35],,41.26,0.21,,83.0,32.2,73.38666666666667,988 [688-1340],,1.29,125 [103-157],6696701,1.08,2.85,
South Sudan,53.03333333333334,,36.4,,30,3.6666666666666665,19.633333333333333,,,,62.03,,21.13 [16.74-26.21],,,240.4,,5.0,,14.903333333333334,227 [147-324],,4.026666666666666,1110 [781-1590],9706562,,,
Spain,71.54666666666667,52.61,100.0,11.433333333333335,81,8.133333333333333,10.166666666666666,96.55666666666667,32.17,,82.31,,0.19 [0.12-0.27],,,,,95.0,29.266666666666666,99.92666666666666,9.9 [8.5-11],,0.21666666666666667,4 [3-5],299,7.42,11.87,
Sri Lanka,66.53333333333333,19.61,86.36,4.183333333333333,63,15.0,17.76666666666667,,8.62,,76.24333333333333,,0.64 [0.41-0.97],,,0.0,,26.0,23.5,93.97666666666667,65 [47-86],,0.42,36 [32-41],33253,0.65,0.72,
Sudan,58.9,8.25,51.71,0.5233333333333333,42,8.033333333333333,26.066666666666666,,4.07,,67.94666666666666,,2.86 [1.95-4.02],,24.80333333333333,35.88,,44.0,,38.86,88 [53-131],,4.083333333333333,320 [231-431],26533962,2.09,4.37,
Suriname,63.20333333333334,20.87,87.35,5.823333333333333,70,23.799999999999997,21.900000000000002,,10.46,,72.64999999999999,,0.36 [0.03-3.84],,,0.98,,92.0,,82.07000000000001,32 [25-41],90.0,0.38000000000000006,122 [101-142],56918,,,
Sweden,71.42,117.2,100.0,9.146666666666667,85,15.699999999999998,9.299999999999999,91.74666666666667,42.86,,81.74,,0.32 [0.23-0.46],,,,,95.0,32.0,99.39999999999999,9.2 [7.9-11],,0.4066666666666667,4 [3-6],185,8.0,7.61,
Switzerland,71.72666666666667,168.6,100.0,11.649999999999999,82,17.133333333333336,8.733333333333333,99.32333333333334,41.9,,82.58333333333333,,0.17 [0.09-0.31],,,,,95.0,25.7,99.88666666666667,7.4 [6.3-8.5],,0.09800000000000002,5 [4-7],0,5.06,6.44,
Syrian Arab Republic,56.43000000000001,,94.57,0.2806666666666667,59,1.9000000000000001,21.8,,,,64.55,,0.37 [0.24-0.57],,70.52,0.0,,95.0,,91.54,20 [15-26],,0.37333333333333335,30 [20-46],50998,,,
Tajikistan,61.47,,71.69,3.123333333333333,67,2.5,25.433333333333334,,,,68.72333333333333,,0.71 [0.43-1.17],,75.76666666666667,0.0,,77.0,,95.82333333333334,86 [66-109],,1.2133333333333332,18 [11-27],123178,,,
Thailand,68.02666666666666,23.68,99.02,8.473333333333333,75,14.700000000000001,14.700000000000001,,4.65,,77.41333333333334,,0.17 [0.1-0.26],,83.92333333333333,1.34,,78.0,24.099999999999998,97.96,163 [100-242],,0.41333333333333333,38 [34-42],145146,,1.78,
The former Yugoslav Republic of Macedonia,65.34333333333333,37.92,90.58,5.9433333333333325,70,7.8,20.733333333333334,12.17,28.74,,73.75666666666667,,0.2 [0.03-1.32],,,,,66.0,,97.95333333333333,17 [13-21],99.9,0.36333333333333334,8 [5-11],4,8.77,,
Timor-Leste,60.35,14.82,65.32,2.0,49,4.566666666666666,19.866666666666664,,6.95,,68.89,,0.87 [0.45-1.56],,30.86,0.12,,9.0,40.833333333333336,55.78666666666666,498 [322-712],,0.4366666666666667,160 [121-210],1170044,0.15,0.084,
Togo,54.26,3.02,46.19,2.3766666666666665,42,9.366666666666667,23.53333333333333,,0.49,,61.99666666666667,,3.36 [1.9-5.52],,11.383333333333333,364.3,,7.0,8.1,16.716666666666665,52 [37-69],,2.46,398 [280-546],5586475,0.025,0.023,
Tonga,64.0,,99.77,0.6866666666666666,56,3.466666666666667,23.7,,,,72.44,,2.35 [1.63-3.42],,,,,52.0,30.599999999999998,94.17999999999999,16 [14-18],,1.37,54 [26-118],36871,,,
Trinidad and Tobago,65.23333333333333,34.83,98.18,6.933333333333333,72,13.666666666666666,21.566666666666666,,26.5,,74.67999999999999,,0.43 [0.05-3.53],,89.45333333333333,,,95.0,,93.4,16 [14-19],99.9,0.24666666666666667,68 [52-89],19323,3.57,,
Tunisia,66.75666666666666,26.7,87.26,2.013333333333333,70,3.4,16.433333333333334,81.685,13.11,,76.70333333333333,,0.76 [0.51-1.08],,77.75,,18.36,95.0,27.866666666666664,88.43333333333334,38 [29-48],,0.48333333333333334,46 [36-55],6648,3.13,2.32,
Turkey,67.69666666666667,26.22,98.63,2.1533333333333333,71,7.366666666666667,16.566666666666666,67.195,17.99,,77.74666666666667,,0.32 [0.22-0.48],,,0.0,3.51,95.0,30.066666666666666,95.62333333333333,18 [16-21],98.0,0.32,19 [16-21],2009,3.16,3.51,
Turkmenistan,61.73,,97.01,5.363333333333333,69,7.2,30.833333333333332,,,,69.11333333333333,,0.23 [0.02-1.76],,97.64666666666666,0.0,,95.0,,97.85333333333334,49 [38-62],,0.7999999999999999,8 [6-11],49,,,
Uganda,56.29666666666666,15.57,38.23,15.253333333333332,44,9.933333333333334,22.03333333333333,,0.95,,64.47,,3.16 [2.28-4.29],,21.873333333333335,236.1,,5.0,11.399999999999999,20.38,202 [120-304],,3.3033333333333332,387 [293-520],23239105,0.072,0.012,
Ukraine,63.73,,91.33,10.553333333333335,65,23.96666666666667,26.46666666666667,62.19499999999999,,,72.12333333333333,,0.46 [0.3-0.72],,,,,95.0,27.266666666666666,95.73333333333333,91 [59-130],,2.733333333333333,21 [16-27],0,,,
United Arab Emirates,65.47666666666667,49.83,96.77,3.096666666666667,72,2.3666666666666667,16.733333333333334,95.45,22.11,,75.8,,0.08 [0.04-0.14],,,0.0,,95.0,18.7,98.58,0.78 [0.67-0.9],99.9,0.27999999999999997,3 [2-5],0,5.31,5.67,
United Kingdom of Great Britain and Northern Ireland,69.66666666666667,82.94,100.0,11.296666666666667,85,8.766666666666666,11.233333333333334,96.16000000000001,27.47,,80.64,,0.22 [0.16-0.31],,,,,95.0,21.3,99.20666666666666,10 [9-11],,0.26,8 [7-8],452,5.26,8.26,
United Republic of Tanzania,56.72666666666667,,39.14,11.170000000000002,41,5.3999999999999995,17.966666666666665,24.286666666666665,,,65.33333333333333,,1.69 [1.08-2.54],,50.39666666666667,121.7,,5.0,14.5,29.03333333333333,306 [146-525],,2.8000000000000003,556 [434-732],33064128,,,
United States of America,66.55666666666667,,96.97,9.883333333333335,83,15.033333333333333,14.366666666666667,92.66,25.78,,78.55666666666667,,0.04 [0.03-0.05],,,,,95.0,26.03333333333333,99.94666666666666,3.2 [2.8-3.8],99.1,0.8966666666666666,18 [16-19],929,,,
Uruguay,67.5,,92.64,7.12,79,19.666666666666668,17.26666666666667,,,,76.96666666666667,,0.35 [0.03-3.2],,,,,95.0,24.0,95.86000000000001,30 [26-35],99.9,0.40666666666666673,18 [16-21],19,,,
Uzbekistan,63.46333333333333,,95.64,2.61,72,7.3999999999999995,24.96666666666667,,,,71.45,,0.6 [0.38-0.93],,,0.0,,86.0,12.799999999999999,100.0,79 [57-105],100.0,1.0933333333333335,30 [24-37],399873,,,
Vanuatu,57.43666666666667,,86.98,2.143333333333333,49,4.533333333333333,23.633333333333336,,,,64.78,,8.48 [6.45-10.98],,30.28333333333333,2.9,,9.0,25.100000000000005,41.03333333333333,63 [52-74],,0.8566666666666666,76 [35-166],266041,,,
Venezuela (Bolivarian Republic of),65.14999999999999,,95.83,6.8566666666666665,73,3.8000000000000003,18.23333333333333,23.97,,,74.74,,0.62 [0.41-0.91],,,10.57,,95.0,,93.94,30 [23-38],99.3,0.3,115 [92-151],280243,,,
Viet Nam,64.92666666666666,14.23,90.73,7.95,73,7.233333333333333,17.5,,7.96,,73.21666666666665,,1.2 [0.84-1.62],,86.81666666666666,0.17,,59.0,,82.14333333333333,199 [125-290],,0.9366666666666666,45 [33-62],4468764,,3.4,
Yemen,58.38333333333333,7.24,54.7,0.05433333333333334,40,8.566666666666666,30.733333333333334,67.01,,,67.48666666666666,,2.54 [1.82-3.54],,52.51,24.9,,60.0,22.166666666666668,63.06666666666666,48 [42-54],,3.733333333333333,169 [105-264],5840695,,,
Zambia,52.699999999999996,,40.59,6.946666666666666,54,6.099999999999999,18.066666666666666,,,,60.48333333333333,,1.84 [1.17-2.76],,14.823333333333332,202.5,,15.0,15.433333333333332,26.986666666666668,391 [253-558],,3.0666666666666664,232 [178-305],11830416,,,
Zimbabwe,51.126666666666665,13.83,51.03,5.023333333333333,54,10.700000000000001,19.3,17.29,1.82,,58.38999999999999,,4.38 [2.92-6.33],,38.85333333333333,97.65,,29.0,14.5,39.54666666666667,242 [179-314],78.1,2.37,480 [385-588],10346543,0.048,0.1,
